t_prop_us,noise_pct,init_factor,warm_start,path_change_ack,path_factor,converged_ack,converged_rtt,detection_ack,detection_delta_ack,final_x_est_us,final_min_rtt_us,true_min_rtt_us,final_err_pct,acks_total,final_confirm_cnt,final_confirm_slow_cnt
500000,0.0,50.0,False,,1.0,4,499,-1,-1,500000,500000,500000,0.0,10000,0,0
500000,0.0,100.0,False,,1.0,4,499,-1,-1,500000,500000,500000,0.0,10000,0,0
500000,0.5,2.0,False,,1.0,4,499,-1,-1,504559,490485,500000,0.9117999999999999,10000,0,0
500000,0.5,5.0,False,,1.0,4,499,-1,-1,499728,491080,500000,0.0544,10000,0,0
500000,0.5,10.0,False,,1.0,4,499,-1,-1,502288,490787,500000,0.4576,10000,0,0
500000,0.5,50.0,False,,1.0,4,499,-1,-1,499804,490389,500000,0.0392,10000,0,0
500000,0.5,100.0,False,,1.0,4,499,-1,-1,497923,490698,500000,0.4154,10000,0,0
500000,1.0,2.0,False,,1.0,4,499,-1,-1,503079,484143,500000,0.6158,10000,0,2
500000,1.0,5.0,False,,1.0,4,499,-1,-1,499140,485532,500000,0.172,10000,0,1
500000,1.0,10.0,False,,1.0,4,499,-1,-1,497489,487708,500000,0.5022000000000001,10000,0,1
500000,1.0,50.0,False,,1.0,4,499,-1,-1,493908,489192,500000,1.2184,10000,0,0
500000,1.0,100.0,False,,1.0,4,499,-1,-1,498593,487021,500000,0.2814,10000,0,0
500000,2.0,2.0,False,,1.0,4,499,-1,-1,502499,488841,500000,0.49979999999999997,10000,0,3
500000,2.0,5.0,False,,1.0,4,499,-1,-1,519615,480381,500000,3.923,10000,0,1
500000,2.0,10.0,False,,1.0,5,499,-1,-1,494105,486988,500000,1.179,10000,0,0
500000,2.0,50.0,False,,1.0,4,499,-1,-1,506314,483744,500000,1.2628,10000,0,0
500000,2.0,100.0,False,,1.0,5,499,-1,-1,502072,487475,500000,0.4144,10000,0,0
500000,5.0,2.0,False,,1.0,4,499,-1,-1,517159,517159,500000,3.4318,10000,0,0
500000,5.0,5.0,False,,1.0,6,499,-1,-1,489724,489724,500000,2.0552,10000,0,0
