t_prop_us,noise_pct,init_factor,warm_start,path_change_ack,path_factor,converged_ack,converged_rtt,detection_ack,detection_delta_ack,final_x_est_us,final_min_rtt_us,true_min_rtt_us,final_err_pct,acks_total,final_confirm_cnt,final_confirm_slow_cnt,trial
100000,0.0,5.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,1
100000,0.0,5.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,2
100000,0.0,5.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,3
100000,0.0,5.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,4
100000,0.0,10.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,0
100000,0.0,10.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,1
100000,0.0,10.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,2
100000,0.0,10.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,3
100000,0.0,10.0,True,,1.0,0,249,-1,-1,100000,100000,100000,0.0,5000,0,0,4
100000,0.5,1.0,False,,1.0,4,249,-1,-1,99804,98197,100000,0.196,5000,0,0,0
100000,0.5,1.0,False,,1.0,4,249,-1,-1,100203,98125,100000,0.203,5000,0,0,1
100000,0.5,1.0,False,,1.0,4,249,-1,-1,100346,98259,100000,0.346,5000,0,0,2
100000,0.5,1.0,False,,1.0,4,249,-1,-1,100502,98172,100000,0.502,5000,0,0,3
100000,0.5,1.0,False,,1.0,4,249,-1,-1,100513,97945,100000,0.513,5000,0,0,4
100000,0.5,5.0,True,,1.0,0,249,-1,-1,100217,98032,100000,0.217,5000,0,0,0
100000,0.5,5.0,True,,1.0,0,249,-1,-1,99382,98337,100000,0.618,5000,0,0,1
100000,0.5,5.0,True,,1.0,0,249,-1,-1,100772,98261,100000,0.772,5000,0,0,2
100000,0.5,5.0,True,,1.0,0,249,-1,-1,99743,98003,100000,0.257,5000,0,0,3
100000,0.5,5.0,True,,1.0,0,249,-1,-1,99652,98092,100000,0.348,5000,0,0,4
100000,0.5,10.0,True,,1.0,0,249,-1,-1,98739,98043,100000,1.261,5000,0,0,0
100000,0.5,10.0,True,,1.0,0,249,-1,-1,99801,98048,100000,0.199,5000,0,0,1
100000,0.5,10.0,True,,1.0,0,249,-1,-1,100325,98135,100000,0.325,5000,0,0,2
100000,0.5,10.0,True,,1.0,0,249,-1,-1,99470,98059,100000,0.53,5000,0,0,3
100000,0.5,10.0,True,,1.0,0,249,-1,-1,100029,98127,100000,0.029,5000,0,0,4
100000,1.0,1.0,False,,1.0,4,249,-1,-1,98597,97829,100000,1.403,5000,0,0,0
100000,1.0,1.0,False,,1.0,4,249,-1,-1,98831,97588,100000,1.169,5000,0,1,1
100000,1.0,1.0,False,,1.0,4,249,-1,-1,100304,97485,100000,0.304,5000,0,0,2
100000,1.0,1.0,False,,1.0,4,249,-1,-1,96938,96938,100000,3.0620000000000003,5000,0,0,3
100000,1.0,1.0,False,,1.0,4,249,-1,-1,99303,97198,100000,0.697,5000,0,1,4
100000,1.0,5.0,True,,1.0,0,249,-1,-1,99532,97096,100000,0.468,5000,0,1,0
100000,1.0,5.0,True,,1.0,0,249,-1,-1,99493,97434,100000,0.507,5000,0,2,1
100000,1.0,5.0,True,,1.0,0,249,-1,-1,100284,97151,100000,0.28400000000000003,5000,0,3,2
100000,1.0,5.0,True,,1.0,0,249,-1,-1,99479,96893,100000,0.521,5000,0,4,3
100000,1.0,5.0,True,,1.0,0,249,-1,-1,99334,97059,100000,0.666,5000,0,0,4
100000,1.0,10.0,True,,1.0,0,249,-1,-1,98958,97564,100000,1.042,5000,0,2,0
100000,1.0,10.0,True,,1.0,0,249,-1,-1,100895,97424,100000,0.895,5000,0,1,1
100000,1.0,10.0,True,,1.0,0,249,-1,-1,99344,97537,100000,0.656,5000,0,0,2
100000,1.0,10.0,True,,1.0,1,249,-1,-1,98926,98452,100000,1.0739999999999998,5000,0,0,3
100000,1.0,10.0,True,,1.0,0,249,-1,-1,98935,98933,100000,1.065,5000,0,0,4
100000,2.0,1.0,False,,1.0,4,249,-1,-1,96355,96355,100000,3.6450000000000005,5000,0,0,0
100000,2.0,1.0,False,,1.0,4,249,-1,-1,98694,95963,100000,1.306,5000,0,2,1
100000,2.0,1.0,False,,1.0,4,249,-1,-1,98518,95273,100000,1.482,5000,0,4,2
100000,2.0,1.0,False,,1.0,4,249,-1,-1,98345,95526,100000,1.6549999999999998,5000,0,3,3
100000,2.0,1.0,False,,1.0,5,249,-1,-1,102071,96929,100000,2.0709999999999997,5000,0,1,4
100000,2.0,5.0,True,,1.0,1,249,-1,-1,98538,96730,100000,1.462,5000,0,0,0
100000,2.0,5.0,True,,1.0,1,249,-1,-1,99119,96880,100000,0.881,5000,0,2,1
100000,2.0,5.0,True,,1.0,0,249,-1,-1,97533,97533,100000,2.467,5000,0,0,2
100000,2.0,5.0,True,,1.0,0,249,-1,-1,98966,96654,100000,1.034,5000,0,1,3
100000,2.0,5.0,True,,1.0,0,249,-1,-1,100373,97145,100000,0.373,5000,0,0,4
100000,2.0,10.0,True,,1.0,2,249,-1,-1,97220,94735,100000,2.78,5000,0,4,0
100000,2.0,10.0,True,,1.0,0,249,-1,-1,102243,97155,100000,2.243,5000,0,3,1
100000,2.0,10.0,True,,1.0,2,249,-1,-1,98950,96177,100000,1.05,5000,0,4,2
100000,2.0,10.0,True,,1.0,0,249,-1,-1,97959,95867,100000,2.041,5000,0,1,3
100000,2.0,10.0,True,,1.0,0,249,-1,-1,97270,93978,100000,2.73,5000,0,2,4
100000,5.0,1.0,False,,1.0,8,249,-1,-1,102758,92406,100000,2.758,5000,2,4,0
100000,5.0,1.0,False,,1.0,11,249,-1,-1,100405,97017,100000,0.40499999999999997,5000,0,1,1
100000,5.0,1.0,False,,1.0,10,249,-1,-1,94935,94568,100000,5.065,5000,0,0,2
100000,5.0,1.0,False,,1.0,9,249,-1,-1,98651,98651,100000,1.349,5000,0,0,3
100000,5.0,1.0,False,,1.0,4,249,-1,-1,100659,91037,100000,0.659,5000,1,3,4
100000,5.0,5.0,True,,1.0,8,249,-1,-1,98463,98463,100000,1.537,5000,0,0,0
100000,5.0,5.0,True,,1.0,4,249,-1,-1,102302,88005,100000,2.302,5000,2,2,1
100000,5.0,5.0,True,,1.0,2,249,-1,-1,93589,93518,100000,6.411,5000,0,1,2
100000,5.0,5.0,True,,1.0,0,249,-1,-1,104573,92380,100000,4.573,5000,2,2,3
100000,5.0,5.0,True,,1.0,2,249,-1,-1,106424,97515,100000,6.424,5000,0,3,4
100000,5.0,10.0,True,,1.0,1,249,-1,-1,106770,92963,100000,6.77,5000,1,2,0
100000,5.0,10.0,True,,1.0,3,249,-1,-1,100969,100600,100000,0.9690000000000001,5000,0,1,1
100000,5.0,10.0,True,,1.0,1,249,-1,-1,108823,108823,100000,8.823,5000,0,0,2
100000,5.0,10.0,True,,1.0,3,249,-1,-1,95375,92487,100000,4.625,5000,0,4,3
100000,5.0,10.0,True,,1.0,0,249,-1,-1,101891,98484,100000,1.891,5000,0,1,4
100000,10.0,1.0,False,,1.0,10,249,-1,-1,89005,89005,100000,10.995000000000001,5000,0,0,0
100000,10.0,1.0,False,,1.0,5,249,-1,-1,94576,79268,100000,5.4239999999999995,5000,2,2,1
100000,10.0,1.0,False,,1.0,5,249,-1,-1,94034,83886,100000,5.966,5000,2,3,2
100000,10.0,1.0,False,,1.0,8,249,-1,-1,87774,82909,100000,12.225999999999999,5000,0,2,3
100000,10.0,1.0,False,,1.0,24,249,-1,-1,88570,88570,100000,11.43,5000,0,0,4
100000,10.0,5.0,True,,1.0,0,249,-1,-1,89830,87062,100000,10.17,5000,0,0,0
100000,10.0,5.0,True,,1.0,10,249,-1,-1,94986,94986,100000,5.013999999999999,5000,0,0,1
100000,10.0,5.0,True,,1.0,2,249,-1,-1,99236,94524,100000,0.764,5000,0,0,2
100000,10.0,5.0,True,,1.0,5,249,-1,-1,96430,91280,100000,3.5700000000000003,5000,0,3,3
100000,10.0,5.0,True,,1.0,1,249,-1,-1,85311,85311,100000,14.689,5000,0,0,4
100000,10.0,10.0,True,,1.0,5,249,-1,-1,103811,87703,100000,3.811,5000,2,2,0
100000,10.0,10.0,True,,1.0,0,249,-1,-1,90870,89859,100000,9.13,5000,0,1,1
100000,10.0,10.0,True,,1.0,11,249,-1,-1,97102,91013,100000,2.8979999999999997,5000,0,1,2
100000,10.0,10.0,True,,1.0,3,249,-1,-1,89350,86440,100000,10.65,5000,0,2,3
100000,10.0,10.0,True,,1.0,5,249,-1,-1,99106,98539,100000,0.894,5000,0,0,4
100000,20.0,1.0,False,,1.0,5,249,-1,-1,98676,98676,100000,1.324,5000,0,0,0
100000,20.0,1.0,False,,1.0,31,249,-1,-1,90312,67362,100000,9.687999999999999,5000,3,3,1
100000,20.0,1.0,False,,1.0,4,249,-1,-1,113678,87250,100000,13.678,5000,2,4,2
100000,20.0,1.0,False,,1.0,25,249,-1,-1,77337,77337,100000,22.663,5000,0,0,3
100000,20.0,1.0,False,,1.0,7,249,-1,-1,102775,99518,100000,2.775,5000,0,0,4
100000,20.0,5.0,True,,1.0,0,249,-1,-1,80187,80187,100000,19.813,5000,0,0,0
100000,20.0,5.0,True,,1.0,37,249,-1,-1,86934,77482,100000,13.065999999999999,5000,1,1,1
100000,20.0,5.0,True,,1.0,6,249,-1,-1,100211,82909,100000,0.211,5000,3,3,2
100000,20.0,5.0,True,,1.0,2,249,-1,-1,87328,77395,100000,12.672,5000,3,3,3
100000,20.0,5.0,True,,1.0,5,249,-1,-1,95831,79365,100000,4.169,5000,1,4,4
100000,20.0,10.0,True,,1.0,20,249,-1,-1,83862,74744,100000,16.137999999999998,5000,1,1,0
100000,20.0,10.0,True,,1.0,2,249,-1,-1,64160,64160,100000,35.839999999999996,5000,0,0,1
100000,20.0,10.0,True,,1.0,0,249,-1,-1,102632,72662,100000,2.632,5000,3,3,2
100000,20.0,10.0,True,,1.0,0,249,-1,-1,81204,81204,100000,18.796,5000,0,0,3
100000,20.0,10.0,True,,1.0,13,249,-1,-1,98166,83806,100000,1.8339999999999999,5000,2,2,4
500000,0.0,1.0,False,,1.0,4,249,-1,-1,500000,500000,500000,0.0,5000,0,0,0
500000,0.0,1.0,False,,1.0,4,249,-1,-1,500000,500000,500000,0.0,5000,0,0,1
500000,0.0,1.0,False,,1.0,4,249,-1,-1,500000,500000,500000,0.0,5000,0,0,2
500000,0.0,1.0,False,,1.0,4,249,-1,-1,500000,500000,500000,0.0,5000,0,0,3
500000,0.0,1.0,False,,1.0,4,249,-1,-1,500000,500000,500000,0.0,5000,0,0,4
500000,0.0,5.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,0
500000,0.0,5.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,1
500000,0.0,5.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,2
500000,0.0,5.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,3
500000,0.0,5.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,4
500000,0.0,10.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,0
500000,0.0,10.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,1
500000,0.0,10.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,2
500000,0.0,10.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,3
500000,0.0,10.0,True,,1.0,0,249,-1,-1,500000,500000,500000,0.0,5000,0,0,4
500000,0.5,1.0,False,,1.0,4,249,-1,-1,500252,490856,500000,0.0504,5000,0,0,0
500000,0.5,1.0,False,,1.0,4,249,-1,-1,499740,490390,500000,0.052,5000,0,0,1
500000,0.5,1.0,False,,1.0,4,249,-1,-1,504603,491410,500000,0.9206000000000001,5000,0,0,2
500000,0.5,1.0,False,,1.0,4,249,-1,-1,504070,492273,500000,0.814,5000,0,0,3
500000,0.5,1.0,False,,1.0,4,249,-1,-1,498912,490940,500000,0.2176,5000,0,0,4
500000,0.5,5.0,True,,1.0,0,249,-1,-1,503236,490926,500000,0.6472,5000,0,0,0
500000,0.5,5.0,True,,1.0,0,249,-1,-1,494579,490426,500000,1.0841999999999998,5000,0,0,1
500000,0.5,5.0,True,,1.0,0,249,-1,-1,501708,491581,500000,0.3416,5000,0,0,2
500000,0.5,5.0,True,,1.0,0,249,-1,-1,503768,490485,500000,0.7536,5000,0,0,3
500000,0.5,5.0,True,,1.0,0,249,-1,-1,500643,491856,500000,0.1286,5000,0,0,4
500000,0.5,10.0,True,,1.0,0,249,-1,-1,501627,491270,500000,0.3254,5000,0,0,0
500000,0.5,10.0,True,,1.0,0,249,-1,-1,501741,491527,500000,0.3482,5000,0,0,1
500000,0.5,10.0,True,,1.0,0,249,-1,-1,499787,491243,500000,0.0426,5000,0,0,2
500000,0.5,10.0,True,,1.0,0,249,-1,-1,503620,490859,500000,0.724,5000,0,0,3
500000,0.5,10.0,True,,1.0,0,249,-1,-1,504278,490592,500000,0.8555999999999999,5000,0,0,4
500000,1.0,1.0,False,,1.0,4,249,-1,-1,497376,491836,500000,0.5248,5000,0,0,0
500000,1.0,1.0,False,,1.0,4,249,-1,-1,504097,496051,500000,0.8194,5000,0,0,1
500000,1.0,1.0,False,,1.0,4,249,-1,-1,500850,487360,500000,0.16999999999999998,5000,0,1,2
500000,1.0,1.0,False,,1.0,4,249,-1,-1,498866,485357,500000,0.2268,5000,0,1,3
500000,1.0,1.0,False,,1.0,4,249,-1,-1,498080,486774,500000,0.384,5000,0,4,4
500000,1.0,5.0,True,,1.0,0,249,-1,-1,494918,488960,500000,1.0164,5000,0,0,0
500000,1.0,5.0,True,,1.0,0,249,-1,-1,506316,487832,500000,1.2632,5000,0,0,1
500000,1.0,5.0,True,,1.0,0,249,-1,-1,502638,485664,500000,0.5276000000000001,5000,0,2,2
500000,1.0,5.0,True,,1.0,0,249,-1,-1,505979,484300,500000,1.1958,5000,0,3,3
500000,1.0,5.0,True,,1.0,0,249,-1,-1,506085,488718,500000,1.217,5000,0,0,4
500000,1.0,10.0,True,,1.0,0,249,-1,-1,509292,487753,500000,1.8584,5000,0,0,0
500000,1.0,10.0,True,,1.0,0,249,-1,-1,497193,487564,500000,0.5614,5000,0,3,1
500000,1.0,10.0,True,,1.0,0,249,-1,-1,493748,486236,500000,1.2504,5000,0,1,2
500000,1.0,10.0,True,,1.0,0,249,-1,-1,498839,489144,500000,0.2322,5000,0,0,3
500000,1.0,10.0,True,,1.0,0,249,-1,-1,490993,483659,500000,1.8014,5000,0,3,4
500000,2.0,1.0,False,,1.0,5,249,-1,-1,492024,483788,500000,1.5952000000000002,5000,0,3,0
500000,2.0,1.0,False,,1.0,4,249,-1,-1,491377,482151,500000,1.7246000000000001,5000,0,3,1
500000,2.0,1.0,False,,1.0,5,249,-1,-1,500870,500870,500000,0.174,5000,0,0,2
500000,2.0,1.0,False,,1.0,6,249,-1,-1,520052,520052,500000,4.0104,5000,0,0,3
500000,2.0,1.0,False,,1.0,5,249,-1,-1,526086,482035,500000,5.2172,5000,0,2,4
500000,2.0,5.0,True,,1.0,0,249,-1,-1,500288,489821,500000,0.0576,5000,0,2,0
500000,2.0,5.0,True,,1.0,0,249,-1,-1,484627,474488,500000,3.0745999999999998,5000,0,4,1
500000,2.0,5.0,True,,1.0,1,249,-1,-1,498409,498068,500000,0.3182,5000,0,0,2
500000,2.0,5.0,True,,1.0,0,249,-1,-1,504249,487901,500000,0.8498,5000,0,0,3
500000,2.0,5.0,True,,1.0,0,249,-1,-1,482763,482763,500000,3.4473999999999996,5000,0,0,4
500000,2.0,10.0,True,,1.0,1,249,-1,-1,503208,480676,500000,0.6416,5000,0,1,0
500000,2.0,10.0,True,,1.0,1,249,-1,-1,500772,487379,500000,0.1544,5000,0,0,1
500000,2.0,10.0,True,,1.0,0,249,-1,-1,504419,488858,500000,0.8838,5000,0,1,2
500000,2.0,10.0,True,,1.0,1,249,-1,-1,480328,480328,500000,3.9343999999999997,5000,0,0,3
500000,2.0,10.0,True,,1.0,2,249,-1,-1,503407,493347,500000,0.6814,5000,0,0,4
500000,5.0,1.0,False,,1.0,5,249,-1,-1,515450,495285,500000,3.09,5000,0,0,0
500000,5.0,1.0,False,,1.0,8,249,-1,-1,536112,480605,500000,7.2223999999999995,5000,1,1,1
500000,5.0,1.0,False,,1.0,5,249,-1,-1,490859,447350,500000,1.8282,5000,0,3,2
500000,5.0,1.0,False,,1.0,6,249,-1,-1,433831,433831,500000,13.2338,5000,0,0,3
500000,5.0,1.0,False,,1.0,5,249,-1,-1,516957,516957,500000,3.3914,5000,0,0,4
500000,5.0,5.0,True,,1.0,0,249,-1,-1,504019,504019,500000,0.8038,5000,0,0,0
500000,5.0,5.0,True,,1.0,9,249,-1,-1,493877,481916,500000,1.2246,5000,0,2,1
500000,5.0,5.0,True,,1.0,1,249,-1,-1,495152,459021,500000,0.9696,5000,0,2,2
500000,5.0,5.0,True,,1.0,0,249,-1,-1,524617,420462,500000,4.9234,5000,2,2,3
500000,5.0,5.0,True,,1.0,3,249,-1,-1,498407,455819,500000,0.3186,5000,0,3,4
500000,5.0,10.0,True,,1.0,4,249,-1,-1,478800,478800,500000,4.24,5000,0,0,0
500000,5.0,10.0,True,,1.0,4,249,-1,-1,520046,446675,500000,4.0092,5000,3,3,1
500000,5.0,10.0,True,,1.0,1,249,-1,-1,452911,452911,500000,9.4178,5000,0,0,2
500000,5.0,10.0,True,,1.0,0,249,-1,-1,498954,498954,500000,0.2092,5000,0,0,3
500000,5.0,10.0,True,,1.0,1,249,-1,-1,493701,459405,500000,1.2598,5000,0,4,4
500000,10.0,1.0,False,,1.0,4,249,-1,-1,495760,442576,500000,0.848,5000,1,4,0
500000,10.0,1.0,False,,1.0,14,249,-1,-1,437724,437724,500000,12.4552,5000,0,0,1
500000,10.0,1.0,False,,1.0,7,249,-1,-1,512583,456848,500000,2.5166,5000,1,1,2
500000,10.0,1.0,False,,1.0,5,249,-1,-1,446229,425023,500000,10.754199999999999,5000,0,4,3
500000,10.0,1.0,False,,1.0,7,249,-1,-1,462484,409280,500000,7.5032000000000005,5000,3,3,4
500000,10.0,5.0,True,,1.0,7,249,-1,-1,550894,445309,500000,10.1788,5000,3,3,0
500000,10.0,5.0,True,,1.0,4,249,-1,-1,435570,435570,500000,12.886000000000001,5000,0,0,1
500000,10.0,5.0,True,,1.0,1,249,-1,-1,399921,399921,500000,20.0158,5000,0,0,2
500000,10.0,5.0,True,,1.0,5,249,-1,-1,519551,519551,500000,3.9101999999999997,5000,0,0,3
500000,10.0,5.0,True,,1.0,8,249,-1,-1,511819,413810,500000,2.3638,5000,2,2,4
500000,10.0,10.0,True,,1.0,4,249,-1,-1,446932,446932,500000,10.6136,5000,0,0,0
500000,10.0,10.0,True,,1.0,4,249,-1,-1,460632,460632,500000,7.8736,5000,0,0,1
500000,10.0,10.0,True,,1.0,1,249,-1,-1,376813,363785,500000,24.6374,5000,0,2,2
500000,10.0,10.0,True,,1.0,0,249,-1,-1,454360,446604,500000,9.128,5000,0,2,3
500000,10.0,10.0,True,,1.0,3,249,-1,-1,517834,517834,500000,3.5667999999999997,5000,0,0,4
500000,20.0,1.0,False,,1.0,19,249,-1,-1,446002,383443,500000,10.7996,5000,3,3,0
500000,20.0,1.0,False,,1.0,8,249,-1,-1,409691,344736,500000,18.0618,5000,1,2,1
500000,20.0,1.0,False,,1.0,70,249,-1,-1,474488,474488,500000,5.1024,5000,0,0,2
500000,20.0,1.0,False,,1.0,7,249,-1,-1,575656,570733,500000,15.1312,5000,0,1,3
500000,20.0,1.0,False,,1.0,23,249,-1,-1,345767,345767,500000,30.846600000000002,5000,0,0,4
500000,20.0,5.0,True,,1.0,3,249,-1,-1,496760,496760,500000,0.6479999999999999,5000,0,0,0
500000,20.0,5.0,True,,1.0,1,249,-1,-1,580089,428286,500000,16.017799999999998,5000,3,3,1
500000,20.0,5.0,True,,1.0,14,249,-1,-1,337799,301069,500000,32.440200000000004,5000,1,1,2
500000,20.0,5.0,True,,1.0,10,249,-1,-1,462179,327214,500000,7.5642000000000005,5000,3,3,3
500000,20.0,5.0,True,,1.0,14,249,-1,-1,514497,381797,500000,2.8994,5000,2,3,4
500000,20.0,10.0,True,,1.0,1,249,-1,-1,373651,333022,500000,25.269799999999996,5000,1,1,0
500000,20.0,10.0,True,,1.0,15,249,-1,-1,286162,286162,500000,42.7676,5000,0,0,1
500000,20.0,10.0,True,,1.0,2,249,-1,-1,531821,447359,500000,6.3642,5000,2,2,2
500000,20.0,10.0,True,,1.0,0,249,-1,-1,349812,277875,500000,30.037599999999998,5000,2,2,3
500000,20.0,10.0,True,,1.0,5,249,-1,-1,427951,427951,500000,14.4098,5000,0,0,4
1000000,0.0,1.0,False,,1.0,4,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,0
1000000,0.0,1.0,False,,1.0,4,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,1
1000000,0.0,1.0,False,,1.0,4,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,2
1000000,0.0,1.0,False,,1.0,4,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,3
1000000,0.0,1.0,False,,1.0,4,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,4
1000000,0.0,5.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,0
1000000,0.0,5.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,1
1000000,0.0,5.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,2
1000000,0.0,5.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,3
1000000,0.0,5.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,4
1000000,0.0,10.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,0
1000000,0.0,10.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,1
1000000,0.0,10.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,2
1000000,0.0,10.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,3
1000000,0.0,10.0,True,,1.0,0,249,-1,-1,1000000,1000000,1000000,0.0,5000,0,0,4
1000000,0.5,1.0,False,,1.0,4,249,-1,-1,1002892,982965,1000000,0.2892,5000,0,0,0
1000000,0.5,1.0,False,,1.0,4,249,-1,-1,996964,982138,1000000,0.3036,5000,0,0,1
1000000,0.5,1.0,False,,1.0,4,249,-1,-1,990344,981771,1000000,0.9656,5000,0,0,2
1000000,0.5,1.0,False,,1.0,4,249,-1,-1,999788,982596,1000000,0.0212,5000,0,0,3
1000000,0.5,1.0,False,,1.0,4,249,-1,-1,1004838,980957,1000000,0.4838,5000,0,0,4
1000000,0.5,5.0,True,,1.0,0,249,-1,-1,1002232,983822,1000000,0.2232,5000,0,0,0
1000000,0.5,5.0,True,,1.0,0,249,-1,-1,1004034,980140,1000000,0.40340000000000004,5000,0,0,1
1000000,0.5,5.0,True,,1.0,0,249,-1,-1,994675,981575,1000000,0.5325,5000,0,0,2
1000000,0.5,5.0,True,,1.0,0,249,-1,-1,999765,982630,1000000,0.0235,5000,0,0,3
1000000,0.5,5.0,True,,1.0,0,249,-1,-1,1002576,983759,1000000,0.2576,5000,0,0,4
1000000,0.5,10.0,True,,1.0,0,249,-1,-1,1004570,983659,1000000,0.457,5000,0,0,0
1000000,0.5,10.0,True,,1.0,0,249,-1,-1,999907,979383,1000000,0.0093,5000,0,0,1
1000000,0.5,10.0,True,,1.0,0,249,-1,-1,997754,981727,1000000,0.22460000000000002,5000,0,0,2
1000000,0.5,10.0,True,,1.0,0,249,-1,-1,995593,982910,1000000,0.44070000000000004,5000,0,0,3
1000000,0.5,10.0,True,,1.0,0,249,-1,-1,1002001,980524,1000000,0.20010000000000003,5000,0,0,4
1000000,1.0,1.0,False,,1.0,4,249,-1,-1,987204,978101,1000000,1.2796,5000,0,0,0
1000000,1.0,1.0,False,,1.0,4,249,-1,-1,1003572,973654,1000000,0.3572,5000,0,0,1
1000000,1.0,1.0,False,,1.0,4,249,-1,-1,1012553,969397,1000000,1.2553,5000,0,4,2
1000000,1.0,1.0,False,,1.0,4,249,-1,-1,998106,971132,1000000,0.1894,5000,0,0,3
1000000,1.0,1.0,False,,1.0,4,249,-1,-1,1001238,976504,1000000,0.1238,5000,0,0,4
1000000,1.0,5.0,True,,1.0,1,249,-1,-1,1000573,972810,1000000,0.057300000000000004,5000,0,0,0
1000000,1.0,5.0,True,,1.0,0,249,-1,-1,1001084,971662,1000000,0.1084,5000,0,2,1
1000000,1.0,5.0,True,,1.0,0,249,-1,-1,1010258,974063,1000000,1.0258,5000,0,4,2
1000000,1.0,5.0,True,,1.0,0,249,-1,-1,1031440,974141,1000000,3.144,5000,0,3,3
1000000,1.0,5.0,True,,1.0,0,249,-1,-1,1003367,975231,1000000,0.3367,5000,0,0,4
1000000,1.0,10.0,True,,1.0,0,249,-1,-1,998098,974323,1000000,0.1902,5000,0,0,0
1000000,1.0,10.0,True,,1.0,0,249,-1,-1,986586,972918,1000000,1.3414000000000001,5000,0,1,1
1000000,1.0,10.0,True,,1.0,0,249,-1,-1,1035034,964215,1000000,3.5034,5000,0,1,2
1000000,1.0,10.0,True,,1.0,0,249,-1,-1,1002894,973876,1000000,0.2894,5000,0,0,3
1000000,1.0,10.0,True,,1.0,0,249,-1,-1,992952,985742,1000000,0.7048,5000,0,0,4
1000000,2.0,1.0,False,,1.0,4,249,-1,-1,1000287,974651,1000000,0.0287,5000,0,0,0
1000000,2.0,1.0,False,,1.0,4,249,-1,-1,1010756,950820,1000000,1.0756,5000,0,1,1
1000000,2.0,1.0,False,,1.0,4,249,-1,-1,1025536,965323,1000000,2.5536,5000,0,4,2
1000000,2.0,1.0,False,,1.0,4,249,-1,-1,1007503,998934,1000000,0.7503,5000,0,0,3
1000000,2.0,1.0,False,,1.0,4,249,-1,-1,970587,969107,1000000,2.9413,5000,0,1,4
1000000,2.0,5.0,True,,1.0,0,249,-1,-1,981900,977923,1000000,1.81,5000,0,0,0
1000000,2.0,5.0,True,,1.0,1,249,-1,-1,964198,964198,1000000,3.5802,5000,0,0,1
1000000,2.0,5.0,True,,1.0,0,249,-1,-1,980279,946064,1000000,1.9721,5000,0,3,2
1000000,2.0,5.0,True,,1.0,0,249,-1,-1,993113,974159,1000000,0.6887,5000,0,4,3
1000000,2.0,5.0,True,,1.0,0,249,-1,-1,1005863,980155,1000000,0.5863,5000,0,0,4
1000000,2.0,10.0,True,,1.0,0,249,-1,-1,1003151,967170,1000000,0.3151,5000,0,0,0
1000000,2.0,10.0,True,,1.0,0,249,-1,-1,1010522,966882,1000000,1.0522,5000,0,2,1
1000000,2.0,10.0,True,,1.0,0,249,-1,-1,995341,966890,1000000,0.4659,5000,0,1,2
1000000,2.0,10.0,True,,1.0,4,249,-1,-1,1005444,937389,1000000,0.5444,5000,0,3,3
1000000,2.0,10.0,True,,1.0,1,249,-1,-1,1021189,976823,1000000,2.1189,5000,0,1,4
1000000,5.0,1.0,False,,1.0,7,249,-1,-1,975863,975863,1000000,2.4137,5000,0,0,0
1000000,5.0,1.0,False,,1.0,6,249,-1,-1,962498,935933,1000000,3.7502,5000,0,0,1
1000000,5.0,1.0,False,,1.0,7,249,-1,-1,1003477,939006,1000000,0.3477,5000,0,1,2
